arxiv_id,seed_id,sample_role,retrieved_by,ranks,title,abstract,authors,published,updated,categories,url,decision,exclusion_reason,reviewer_note
2509.22040,,precision-at-25,qa,"{""qa"": 6}","""Your AI, My Shell"": Demystifying Prompt Injection Attacks on Agentic AI Coding Editors","Agentic AI coding editors driven by large language models have recently become more popular due to their ability to improve developer productivity during software development. Modern editors such as Cursor are designed not just for code completion, but also with more system privileges for complex coding tasks (e.g., run commands in the terminal, access development environments, and interact with external systems). While this brings us closer to the ""fully automated programming"" dream, it also raises new security concerns. In this study, we present the first empirical analysis of prompt injection attacks targeting these high-privilege agentic AI coding editors. We show how attackers can remotely exploit these systems by poisoning external development resources with malicious instructions, effectively hijacking AI agents to run malicious commands, turning ""your AI"" into ""attacker's shell"". To perform this analysis, we implement AIShellJack, an automated testing framework for assessing prompt injection vulnerabilities in agentic AI coding editors. AIShellJack contains 314 unique attack payloads that cover 70 techniques from the MITRE ATT&CK framework. Using AIShellJack, we conduct a large-scale evaluation on GitHub Copilot and Cursor, and our evaluation results show that attack success rates can reach as high as 84% for executing malicious commands. Moreover, these attacks are proven effective across a wide range of objectives, ranging from initial access and system discovery to credential theft and data exfiltration.",Yue Liu; Yanjie Zhao; Yunbo Lyu; Ting Zhang; Haoyu Wang; David Lo,2025-09-26T08:20:54Z,2026-04-28T01:43:32Z,cs.CR;cs.SE,https://arxiv.org/abs/2509.22040v2,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2509.25974,,precision-at-25,qd,"{""qd"": 22}",OpenID Connect for Agents (OIDC-A) 1.0: A Standard Extension for LLM-Based Agent Identity and Authorization,"OpenID Connect for Agents (OIDC-A) 1.0 is an extension to OpenID Connect Core 1.0 that provides a comprehensive framework for representing, authenticating, and authorizing LLM-based agents within the OAuth 2.0 ecosystem. As autonomous AI agents become increasingly prevalent in digital systems, there is a critical need for standardized protocols to establish agent identity, verify agent attestation, represent delegation chains, and enable fine-grained authorization based on agent attributes. This specification defines standard claims, endpoints, and protocols that address these requirements while maintaining compatibility with existing OAuth 2.0 and OpenID Connect infrastructure. The proposed framework introduces mechanisms for agent identity representation, delegation chain validation, attestation verification, and capability-based authorization, providing a foundation for secure and trustworthy agent-to-service interactions in modern distributed systems.",Subramanya Nagabhushanaradhya,2025-09-30T09:08:07Z,2025-09-30T09:08:07Z,cs.NI;cs.MA,https://arxiv.org/abs/2509.25974v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2510.13543,,precision-at-25,qa,"{""qa"": 7}",In-Browser LLM-Guided Fuzzing for Real-Time Prompt Injection Testing in Agentic AI Browsers,"Large Language Model (LLM) based agents integrated into web browsers (often called agentic AI browsers) offer powerful automation of web tasks. However, they are vulnerable to indirect prompt injection attacks, where malicious instructions hidden in a webpage deceive the agent into unwanted actions. These attacks can bypass traditional web security boundaries, as the AI agent operates with the user privileges across sites. In this paper, we present a novel fuzzing framework that runs entirely in the browser and is guided by an LLM to automatically discover such prompt injection vulnerabilities in real time.",Avihay Cohen,2025-10-15T13:39:13Z,2025-10-15T13:39:13Z,cs.CR;cs.AI,https://arxiv.org/abs/2510.13543v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2510.25819,,precision-at-25,qd,"{""qd"": 4}","Identity Management for Agentic AI: The new frontier of authorization, authentication, and security for an AI agent world","The rapid rise of AI agents presents urgent challenges in authentication, authorization, and identity management. Current agent-centric protocols (like MCP) highlight the demand for clarified best practices in authentication and authorization. Looking ahead, ambitions for highly autonomous agents raise complex long-term questions regarding scalable access control, agent-centric identities, AI workload differentiation, and delegated authority. This OpenID Foundation whitepaper is for stakeholders at the intersection of AI agents and access management. It outlines the resources already available for securing today's agents and presents a strategic agenda to address the foundational authentication, authorization, and identity problems pivotal for tomorrow's widespread autonomous systems.",Tobin South; Subramanya Nagabhushanaradhya; Ayesha Dissanayaka; Sarah Cecchetti; George Fletcher; Victor Lu; Aldo Pietropaolo; Dean H. Saxe; Jeff Lombardo; Abhishek Maligehalli Shivalingaiah; Stan Bounev; Alex Keisner; Andor Kesselman; Zack Proser; Ginny Fahs; Andrew Bunyea; Ben Moskowitz; Atul Tulshibagwale; Dazza Greenwood; Jiaxin Pei; Alex Pentland,2025-10-29T17:40:52Z,2025-10-29T17:40:52Z,cs.CR;cs.AI;cs.NI,https://arxiv.org/abs/2510.25819v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2511.15712,,precision-at-25,qd,"{""qd"": 17}",Secure Autonomous Agent Payments: Verifying Authenticity and Intent in a Trustless Environment,"Artificial intelligence (AI) agents are increasingly capable of initiating financial transactions on behalf of users or other agents. This evolution introduces a fundamental challenge: verifying both the authenticity of an autonomous agent and the true intent behind its transactions in a decentralized, trustless environment. Traditional payment systems assume human authorization, but autonomous, agent-led payments remove that safeguard. This paper presents a blockchain-based framework that cryptographically authenticates and verifies the intent of every AI-initiated transaction. The proposed system leverages decentralized identity (DID) standards and verifiable credentials to establish agent identities, on-chain intent proofs to record user authorization, and zero-knowledge proofs (ZKPs) to preserve privacy while ensuring policy compliance. Additionally, secure execution environments (TEE-based attestations) guarantee the integrity of agent reasoning and execution. The hybrid on-chain/off-chain architecture provides an immutable audit trail linking user intent to payment outcome. Through qualitative analysis, the framework demonstrates strong resistance to impersonation, unauthorized transactions, and misalignment of intent. This work lays the foundation for secure, auditable, and intent-aware autonomous economic agents, enabling a future of verifiable trust and accountability in AI-driven financial ecosystems.",Vivek Acharya,2025-11-08T19:53:51Z,2025-11-08T19:53:51Z,cs.CR;cs.AI;cs.DC,https://arxiv.org/abs/2511.15712v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2511.15759,,precision-at-25,qa,"{""qa"": 3}",Securing AI Agents Against Prompt Injection Attacks,"Retrieval-augmented generation (RAG) systems have become widely used for enhancing large language model capabilities, but they introduce significant security vulnerabilities through prompt injection attacks. We present a comprehensive benchmark for evaluating prompt injection risks in RAG-enabled AI agents and propose a multi-layered defense framework. Our benchmark includes 847 adversarial test cases across five attack categories: direct injection, context manipulation, instruction override, data exfiltration, and cross-context contamination. We evaluate three defense mechanisms: content filtering with embedding-based anomaly detection, hierarchical system prompt guardrails, and multi-stage response verification, across seven state-of-the-art language models. Our combined framework reduces successful attack rates from 73.2% to 8.7% while maintaining 94.3% of baseline task performance. We release our benchmark dataset and defense implementation to support future research in AI agent security.",Badrinath Ramakrishnan; Akshaya Balaji,2025-11-19T10:00:54Z,2025-11-19T10:00:54Z,cs.CR;cs.AI,https://arxiv.org/abs/2511.15759v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2601.07880,,precision-at-25,qa;qd,"{""qa"": 2, ""qd"": 1}",Sola-Visibility-ISPM: Benchmarking Agentic AI for Identity Security Posture Management Visibility,"Identity Security Posture Management (ISPM) is a core challenge for modern enterprises operating across cloud and SaaS environments. Answering basic ISPM visibility questions, such as understanding identity inventory and configuration hygiene, requires interpreting complex identity data, motivating growing interest in agentic AI systems. Despite this interest, there is currently no standardized way to evaluate how well such systems perform ISPM visibility tasks on real enterprise data. We introduce the Sola Visibility ISPM Benchmark, the first benchmark designed to evaluate agentic AI systems on foundational ISPM visibility tasks using a live, production-grade identity environment spanning AWS, Okta, and Google Workspace. The benchmark focuses on identity inventory and hygiene questions and is accompanied by the Sola AI Agent, a tool-using agent that translates natural-language queries into executable data exploration steps and produces verifiable, evidence-backed answers. Across 77 benchmark questions, the agent achieves strong overall performance, with an expert accuracy of 0.84 and a strict success rate of 0.77. Performance is highest on AWS hygiene tasks, where expert accuracy reaches 0.94, while results on Google Workspace and Okta hygiene tasks are more moderate, yet competitive. Overall, this work provides a practical and reproducible benchmark for evaluating agentic AI systems in identity security and establishes a foundation for future ISPM benchmarks covering more advanced identity analysis and governance tasks.",Gal Engelberg; Konstantin Koutsyi; Leon Goldberg; Reuven Elezra; Idan Pinto; Tal Moalem; Shmuel Cohen; Yoni Weintrob,2026-01-11T18:36:33Z,2026-01-11T18:36:33Z,cs.CR;cs.AI,https://arxiv.org/abs/2601.07880v1,exclude,E02-ai-for-security,The agent performs identity-security posture analysis; the agent itself is not the protected or evaluated security subject.
2601.11816,,precision-at-25,qd,"{""qd"": 18}",POLARIS: Typed Planning and Governed Execution for Agentic AI in Back-Office Automation,"Enterprise back office workflows require agentic systems that are auditable, policy-aligned, and operationally predictable, capabilities that generic multi-agent setups often fail to deliver. We present POLARIS (Policy-Aware LLM Agentic Reasoning for Integrated Systems), a governed orchestration framework that treats automation as typed plan synthesis and validated execution over LLM agents. A planner proposes structurally diverse, type checked directed acyclic graphs (DAGs), a rubric guided reasoning module selects a single compliant plan, and execution is guarded by validator gated checks, a bounded repair loop, and compiled policy guardrails that block or route side effects before they occur. Applied to document centric finance tasks, POLARIS produces decision grade artifacts and full execution traces while reducing human intervention. Empirically, POLARIS achieves a micro F1 of 0.81 on the SROIE dataset and, on a controlled synthetic suite, achieves 0.95 to 1.00 precision for anomaly routing with preserved audit trails. These evaluations constitute an initial benchmark for governed Agentic AI. POLARIS provides a methodological and benchmark reference for policy-aligned Agentic AI. Keywords Agentic AI, Enterprise Automation, Back-Office Tasks, Benchmarks, Governance, Typed Planning, Evaluation",Zahra Moslemi; Keerthi Koneru; Yen-Ting Lee; Sheethal Kumar; Ramesh Radhakrishnan,2026-01-16T22:38:21Z,2026-01-16T22:38:21Z,cs.AI,https://arxiv.org/abs/2601.11816v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2601.11893,,precision-at-25,qd,"{""qd"": 6}",Taming Various Privilege Escalation in LLM-Based Agent Systems: A Mandatory Access Control Framework,"Large Language Model (LLM)-based agent systems are increasingly deployed for complex real-world tasks but remain vulnerable to natural language-based attacks that exploit over-privileged tool use. This paper aims to understand and mitigate such attacks through the lens of privilege escalation, defined as agent actions exceeding the least privilege required for a user's intended task. Based on a formal model of LLM agent systems, we identify novel privilege escalation scenarios, particularly in multi-agent systems, including a variant akin to the classic confused deputy problem. To defend against both known and newly demonstrated privilege escalation, we propose SEAgent, a mandatory access control (MAC) framework built upon attribute-based access control (ABAC). SEAgent monitors agent-tool interactions via an information flow graph and enforces customizable security policies based on entity attributes. Our evaluations show that SEAgent effectively blocks various privilege escalation while maintaining a low false positive rate and negligible system overhead. This demonstrates its robustness and adaptability in securing LLM-based agent systems.",Zimo Ji; Daoyuan Wu; Wenyuan Jiang; Pingchuan Ma; Zongjie Li; Yudong Gao; Shuai Wang; Yingjiu Li,2026-01-17T03:22:56Z,2026-01-17T03:22:56Z,cs.CR,https://arxiv.org/abs/2601.11893v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2601.14982,,precision-at-25,qd,"{""qd"": 15}",Interoperable Architecture for Digital Identity Delegation for AI Agents with Blockchain Integration,"Verifiable delegation in digital identity systems remains unresolved across centralized, federated, and self-sovereign identity (SSI) environments, particularly where both human users and autonomous AI agents must exercise and transfer authority without exposing primary credentials or private keys. We introduce a unified framework that enables bounded, auditable, and least-privilege delegation across heterogeneous identity ecosystems. The framework includes four key elements: Delegation Grants (DGs), first-class authorization artefacts that encode revocable transfers of authority with enforced scope reduction; a Canonical Verification Context (CVC) that normalizes verification requests into a single structured representation independent of protocols or credential formats; a layered reference architecture that separates trust anchoring, credential and proof validation, policy evaluation, and protocol mediation via a Trust Gateway; and an explicit treatment of blockchain anchoring as an optional integrity layer rather than a structural dependency. Together, these elements advance interoperable delegation and auditability and provide a foundation for future standardization, implementation, and integration of autonomous agents into trusted digital identity infrastructures.",David Ricardo Saavedra,2026-01-21T13:29:23Z,2026-01-21T13:29:23Z,cs.CR;cs.AI;cs.CY,https://arxiv.org/abs/2601.14982v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2601.17548,,precision-at-25,qa,"{""qa"": 23}","Prompt Injection Attacks on Agentic Coding Assistants: A Systematic Analysis of Vulnerabilities in Skills, Tools, and Protocol Ecosystems","The proliferation of agentic AI coding assistants, including Claude Code, GitHub Copilot, Cursor, and emerging skill-based architectures, has fundamentally transformed software development workflows. These systems leverage Large Language Models (LLMs) integrated with external tools, file systems, and shell access through protocols like the Model Context Protocol (MCP). However, this expanded capability surface introduces critical security vulnerabilities. In this \textbf{Systematization of Knowledge (SoK)} paper, we present a comprehensive analysis of prompt injection attacks targeting agentic coding assistants. We propose a novel three-dimensional taxonomy categorizing attacks across \textit{delivery vectors}, \textit{attack modalities}, and \textit{propagation behaviors}. Our meta-analysis synthesizes findings from 78 recent studies (2021--2026), consolidating evidence that attack success rates against state-of-the-art defenses exceed 85\% when adaptive attack strategies are employed. We systematically catalog 42 distinct attack techniques spanning input manipulation, tool poisoning, protocol exploitation, multimodal injection, and cross-origin context poisoning. Through critical analysis of 18 defense mechanisms reported in prior work, we identify that most achieve less than 50\% mitigation against sophisticated adaptive attacks. We contribute: (1) a unified taxonomy bridging disparate attack classifications, (2) the first systematic analysis of skill-based architecture vulnerabilities with concrete exploit chains, and (3) a defense-in-depth framework grounded in the limitations we identify. Our findings indicate that the security community must treat prompt injection as a first-class vulnerability class requiring architectural-level mitigations rather than ad-hoc filtering approaches.",Narek Maloyan; Dmitry Namiot,2026-01-24T18:39:21Z,2026-01-24T18:39:21Z,cs.CR,https://arxiv.org/abs/2601.17548v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2603.11088,,precision-at-25,qd,"{""qd"": 24}",The Attack and Defense Landscape of Agentic AI: A Comprehensive Survey,"AI agents that combine large language models with non-AI system components are rapidly emerging in real-world applications, offering unprecedented automation and flexibility. However, this unprecedented flexibility introduces complex security challenges fundamentally different from those in traditional software systems. This paper presents the first systematic and comprehensive survey of AI agent security, including an analysis of the design space, attack landscape, and defense mechanisms for secure AI agent systems. We further conduct case studies to point out existing gaps in securing agentic AI systems and identify open challenges in this emerging domain. Our work also introduces the first systematic framework for understanding the security risks and defense strategies of AI agents, serving as a foundation for building both secure agentic systems and advancing research in this critical area.",Juhee Kim; Xiaoyuan Liu; Zhun Wang; Shi Qiu; Bo Li; Wenbo Guo; Dawn Song,2026-03-11T05:25:55Z,2026-03-11T05:25:55Z,cs.CR;cs.AI,https://arxiv.org/abs/2603.11088v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2603.11619,,precision-at-25,qa,"{""qa"": 25}",Taming OpenClaw: Security Analysis and Mitigation of Autonomous LLM Agent Threats,"Autonomous Large Language Model (LLM) agents, exemplified by OpenClaw, demonstrate remarkable capabilities in executing complex, long-horizon tasks. However, their tightly coupled instant-messaging interaction paradigm and high-privilege execution capabilities substantially expand the system attack surface. In this paper, we present a comprehensive security threat analysis of OpenClaw. To structure our analysis, we introduce a five-layer lifecycle-oriented security framework that captures key stages of agent operation, i.e., initialization, input, inference, decision, and execution, and systematically examine compound threats across the agent's operational lifecycle, including indirect prompt injection, skill supply chain contamination, memory poisoning, and intent drift. Through detailed case studies on OpenClaw, we demonstrate the prevalence and severity of these threats and analyze the limitations of existing defenses. Our findings reveal critical weaknesses in current point-based defense mechanisms when addressing cross-temporal and multi-stage systemic risks, highlighting the need for holistic security architectures for autonomous LLM agents. Within this framework, we further examine representative defense strategies at each lifecycle stage, including plugin vetting frameworks, context-aware instruction filtering, memory integrity validation protocols, intent verification mechanisms, and capability enforcement architectures.",Xinhao Deng; Yixiang Zhang; Jiaqing Wu; Jiaqi Bai; Sibo Yi; Zhuoheng Zou; Yue Xiao; Rennai Qiu; Jianan Ma; Jialuo Chen; Xiaohu Du; Xiaofang Yang; Shiwen Cui; Changhua Meng; Weiqiang Wang; Jiaxing Song; Ke Xu; Qi Li,2026-03-12T07:24:05Z,2026-03-12T07:24:05Z,cs.CR;cs.AI,https://arxiv.org/abs/2603.11619v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2603.17419,,precision-at-25,qa;qd,"{""qa"": 4, ""qd"": 13}",Caging the Agents: A Zero Trust Security Architecture for Autonomous AI in Healthcare,"Autonomous AI agents powered by large language models are being deployed in production with capabilities including shell execution, file system access, database queries, and multi-party communication. Recent red teaming research demonstrates that these agents exhibit critical vulnerabilities in realistic settings: unauthorized compliance with non-owner instructions, sensitive information disclosure, identity spoofing, cross-agent propagation of unsafe practices, and indirect prompt injection through external resources [7]. In healthcare environments processing Protected Health Information, every such vulnerability becomes a potential HIPAA violation. This paper presents a security architecture deployed for nine autonomous AI agents in production at a healthcare technology company. We develop a six-domain threat model for agentic AI in healthcare covering credential exposure, execution capability abuse, network egress exfiltration, prompt integrity failures, database access risks, and fleet configuration drift. We implement four-layer defense in depth: (1) kernel level workload isolation using gVisor on Kubernetes, (2) credential proxy sidecars preventing agent containers from accessing raw secrets, (3) network egress policies restricting each agent to allowlisted destinations, and (4) a prompt integrity framework with structured metadata envelopes and untrusted content labeling. We report results from 90 days of deployment including four HIGH severity findings discovered and remediated by an automated security audit agent, progressive fleet hardening across three VM image generations, and defense coverage mapped to all eleven attack patterns from recent literature. All configurations, audit tooling, and the prompt integrity framework are released as open source.",Saikat Maiti,2026-03-18T06:54:47Z,2026-03-18T06:54:47Z,cs.CR;cs.AI,https://arxiv.org/abs/2603.17419v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2603.18197,,precision-at-25,qd,"{""qd"": 9}",Access Controlled Website Interaction for Agentic AI with Delegated Critical Tasks,"Recent studies reveal gaps in delegating critical tasks to agentic AI that accesses websites on the user's behalf, primarily due to limited access control mechanisms on websites designed for agentic AI. In response, we propose a design of website-based interaction for AI agents with fine-grained access control for delegated critical tasks. Our approach encompasses a website design and implementation, as well as modifications to the access grant protocols in an open-source authorization service to tailor it to agentic AI, with delegated critical tasks on the website. The evaluation of our approach demonstrates the capabilities of our access-controlled website used by AI agents.",Sunyoung Kim; Hokeun Kim,2026-03-18T18:49:04Z,2026-03-18T18:49:04Z,cs.AI;cs.CR;cs.NI,https://arxiv.org/abs/2603.18197v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2603.18914,,precision-at-25,qa;qd,"{""qa"": 1, ""qd"": 7}","Security, privacy, and agentic AI in a regulatory view: From definitions and distinctions to provisions and reflections","The rapid proliferation of artificial intelligence (AI) technologies has led to a dynamic regulatory landscape, where legislative frameworks strive to keep pace with technical advancements. As AI paradigms shift towards greater autonomy, specifically in the form of agentic AI, it becomes increasingly challenging to precisely articulate regulatory stipulations. This challenge is even more acute in the domains of security and privacy, where the capabilities of autonomous agents often blur traditional legal and technical boundaries. This paper reviews the evolving European Union (EU) AI regulatory provisions via analyzing 24 relevant documents published between 2024 and 2025. From this review, we provide a clarification of critical definitions. We deconstruct the regulatory interpretations of security, privacy, and agentic AI, distinguishing them from closely related concepts to resolve ambiguity. We synthesize the reviewed documents to articulate the current state of regulatory provisions targeting different types of AI, particularly those related to security and privacy aspects. We analyze and reflect on the existing provisions in the regulatory dimension to better align security and privacy obligations with AI and agentic behaviors. These insights serve to inform policymakers, developers, and researchers on the compliance and AI governance in the society with increasing algorithmic agencies.",Shiliang Zhang; Sabita Maharjan,2026-03-19T13:50:52Z,2026-03-19T13:50:52Z,cs.CR;cs.AI;cs.CY,https://arxiv.org/abs/2603.18914v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2603.22853,,precision-at-25,qd,"{""qd"": 14}",Agent Audit: A Security Analysis System for LLM Agent Applications,"What should a developer inspect before deploying an LLM agent: the model, the tool code, the deployment configuration, or all three? In practice, many security failures in agent systems arise not from model weights alone, but from the surrounding software stack: tool functions that pass untrusted inputs to dangerous operations, exposed credentials in deployment artifacts, and over-privileged Model Context Protocol (MCP) configurations. We present Agent Audit, a security analysis system for LLM agent applications. Agent Audit analyzes Python agent code and deployment artifacts through an agent-aware pipeline that combines dataflow analysis, credential detection, structured configuration parsing, and privilege-risk checks. The system reports findings in terminal, JSON, and SARIF formats, enabling direct integration with local development workflows and CI/CD pipelines. On a benchmark of 22 samples with 42 annotated vulnerabilities, Agent Audit detects 40 vulnerabilities with 6 false positives, substantially improving recall over common SAST baselines while maintaining sub-second scan times. Agent Audit is open source and installable via pip, making security auditing accessible for agent systems. In the live demonstration, attendees scan vulnerable agent repositories and observe how Agent Audit identifies security risks in tool functions, prompts, and more. Findings are linked to source locations and configuration paths, and can be exported into VS Code and GitHub Code Scanning for interactive inspection.",Haiyue Zhang; Yi Nian; Yue Zhao,2026-03-24T06:44:51Z,2026-03-24T06:44:51Z,cs.CR;cs.AI,https://arxiv.org/abs/2603.22853v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2603.30016,,precision-at-25,qa,"{""qa"": 18}",Architecting Secure AI Agents: Perspectives on System-Level Defenses Against Indirect Prompt Injection Attacks,"AI agents, predominantly powered by large language models (LLMs), are vulnerable to indirect prompt injection, in which malicious instructions embedded in untrusted data can trigger dangerous agent actions. This position paper discusses our vision for system-level defenses against indirect prompt injection attacks. We articulate three positions: (1) dynamic replanning and security policy updates are often necessary for dynamic tasks and realistic environments; (2) certain context-dependent security decisions would still require LLMs (or other learned models), but should only be made within system designs that strictly constrain what the model can observe and decide; (3) in inherently ambiguous cases, personalization and human interaction should be treated as core design considerations. In addition to our main positions, we discuss limitations of existing benchmarks that can create a false sense of utility and security. We also highlight the value of system-level defenses, which serve as the skeleton of agentic systems by structuring and controlling agent behaviors, integrating rule-based and model-based security checks, and enabling more targeted research on model robustness and human interaction.",Chong Xiang; Drew Zagieboylo; Shaona Ghosh; Sanjay Kariyappa; Kai Greshake; Hanshen Xiao; Chaowei Xiao; G. Edward Suh,2026-03-31T17:15:46Z,2026-03-31T17:15:46Z,cs.CR;cs.AI,https://arxiv.org/abs/2603.30016v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2604.04522,,precision-at-25,qd,"{""qd"": 2}",HDP: A Lightweight Cryptographic Protocol for Human Delegation Provenance in Agentic AI Systems,"Agentic AI systems increasingly execute consequential actions on behalf of human principals, delegating tasks through multi-step chains of autonomous agents. No existing standard addresses a fundamental accountability gap: verifying that terminal actions in a delegation chain were genuinely authorized by a human principal, through what chain of delegation, and under what scope. This paper presents the Human Delegation Provenance (HDP) protocol, a lightweight token-based scheme that cryptographically captures and verifies human authorization context in multi-agent systems. An HDP token binds a human authorization event to a session, records each agent's delegation action as a signed hop in an append-only chain, and enables any participant to verify the full provenance record using only the issuer's Ed25519 public key and the current session identifier. Verification is fully offline, requiring no registry lookups or third-party trust anchors. We situate HDP within the existing landscape of delegation protocols, identify its distinct design point relative to OAuth 2.0 Token Exchange (RFC 8693), JSON Web Tokens (RFC 7519), UCAN, and the Intent Provenance Protocol (draft-haberkamp-ipp-00), and demonstrate that existing standards fail to address the multi-hop, append-only, human-provenance requirements of agentic systems. HDP has been published as an IETF Internet-Draft (draft-helixar-hdp-agentic-delegation-00) and a reference TypeScript SDK is publicly available.",Asiri Dalugoda,2026-04-06T08:35:27Z,2026-04-06T08:35:27Z,cs.CR;cs.MA,https://arxiv.org/abs/2604.04522v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2604.11790,,precision-at-25,qa,"{""qa"": 21}",ClawGuard: A Runtime Security Framework for Tool-Augmented LLM Agents Against Indirect Prompt Injection,"Tool-augmented Large Language Model (LLM) agents have demonstrated impressive capabilities in automating complex, multi-step real-world tasks, yet remain vulnerable to indirect prompt injection. Adversaries exploit this weakness by embedding malicious instructions within tool-returned content, which agents directly incorporate into their conversation history as trusted observations. To address these vulnerabilities, we introduce \textsc{ClawGuard}, a novel runtime security framework that enforces a user-confirmed rule set at every tool-call boundary, transforming unreliable alignment-dependent defense into a deterministic, auditable mechanism that intercepts adversarial tool calls before any real-world effect is produced. By automatically deriving task-specific access constraints from the user's stated objective prior to any external tool invocation, \textsc{ClawGuard} blocks all three injection pathways without model modification or infrastructure change. Experiments across five state-of-the-art language models on six injection benchmarks covering web, local, MCP, and skill channels, as well as three utility benchmarks covering OS, web, and code tasks, demonstrate that \textsc{ClawGuard} achieves robust protection against indirect prompt injection without compromising agent utility or introducing significant token overhead. This work establishes deterministic tool-call boundary enforcement as an effective defense mechanism for secure agentic AI systems. Code is publicly available at github.com/Claw-Guard/ClawGuard/.",Wei Zhao; Zhe Li; Peixin Zhang; Jun Sun,2026-04-13T17:55:11Z,2026-05-11T16:09:04Z,cs.CR;cs.AI,https://arxiv.org/abs/2604.11790v2,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
2604.23425,,precision-at-25,qd,"{""qd"": 5}",When the Agent Is the Adversary: Architectural Requirements for Agentic AI Containment After the April 2026 Frontier Model Escape,"The April 2026 disclosure that a frontier large language model escaped its security sandbox, executed unauthorized actions, and concealed its modifications to version control history demonstrates that agentic AI systems with autonomous tool access can circumvent the containment mechanisms designed to constrain them. This paper analyzes four categories of current containment approaches - alignment training, environmental sandboxing, application-level tool-call interception, and accessible audit systems - and identifies the failure modes each exhibits when the AI agent is treated as a potential adversary rather than a trusted component receiving adversarial inputs. We categorize five behavioral incidents from the public disclosure and situate them within 698 real-world AI scheming incidents documented by the Centre for Long-Term Resilience between October 2025 and March 2026, a 4.9x acceleration establishing the challenge as systemic. We derive five architectural requirements: trust separation through layered OS privilege enforcement with semantic intent analysis, sequential intent inference through five-phase taxonomic monitoring, independent containment integrity monitoring, adversarial audit isolation through logical invisibility, and emergent capability envelope enforcement through distributional divergence monitoring. No publicly described system satisfies all five. We argue that architectural containment is the only durable safety strategy given the inevitable proliferation of equivalent capabilities including open-weight models. The author's published patent portfolio in provider-independent constraint enforcement addresses several of these requirements. Concurrent work including SandboxEscapeBench (arXiv:2603.02277) independently confirms that frontier models can escape standard container sandboxes, corroborating the threat model presented here.",Richard Joseph Mitchell,2026-04-25T19:41:00Z,2026-04-25T19:41:00Z,cs.CR,https://arxiv.org/abs/2604.23425v1,include,,"Title/abstract explicitly connects an LLM/AI agent with a security, privacy, authorization, provenance, audit, or forensic concern."
